SiteID,date,damage_class,damage_status,Governorate,Municipality,Neighborhood,damage_class_desc,is_damaged,damage_level,lon,lat,index_right
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.457414725000035,31.522584244000086,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.457203941000046,31.522511525000084,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.45741473900006,31.52228011200009,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.457143398000085,31.522040684000046,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.45746784000005,31.523243225000044,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.45722207000006,31.52329568400006,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.45726860000008,31.523617254000044,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.456821140000045,31.523322788000087,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.45735134500006,31.52336056200005,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.458185609000054,31.523380855000084,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.45783490000008,31.52377874700005,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.45794276100008,31.523718445000043,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.45764246500005,31.52393942100008,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.45883206000008,31.52253481000008,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.45858932200008,31.522646369000086,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.458045654000045,31.522468422000088,0
5,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.45785689600007,31.522963734000086,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.45933684000005,31.522736041000087,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.45917759900004,31.52259950800004,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.45878089300004,31.523067857000058,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.45887644700008,31.52291336400009,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.45799985100007,31.523887336000087,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.45808551500005,31.52383566000009,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.45848756500004,31.523296848000086,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.45837458600005,31.52355702400007,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.45906056900009,31.523613711000053,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.45878258500005,31.52339542200008,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.45947884000009,31.52307774400009,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.459097428000064,31.523380691000057,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.45783133300006,31.524054446000036,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.45816023800006,31.524258751000048,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45852823700005,31.524581499000078,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.458397826000066,31.524661993000052,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.46018253400007,31.52316629200004,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.459557663000055,31.524865182000042,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45970516400007,31.524960514000043,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.460764012000084,31.52325260200007,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.460568984000076,31.523057037000058,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.46047673500004,31.523350613000048,0
26,2024-05-03 00:00:00+00:00,2.0,1.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.46080009500008,31.52339874100005,0
26,2024-05-03 00:00:00+00:00,2.0,1.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.46090538000004,31.523319468000068,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.46046331200006,31.523515045000067,0
1,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45980222800006,31.525827178000043,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.46027756600006,31.525952647000054,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.460911328000066,31.52527782100009,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.460443514000076,31.52588320500007,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.46198158900006,31.524619211000072,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.461655318000055,31.524517839000055,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.46158946600008,31.524416079000048,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.46145835200008,31.524315710000053,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.46204392900006,31.525190208000083,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.46178593800005,31.52522832300008,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.457117448000076,31.525892571000043,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.46046097300007,31.525652043000036,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.458724449000044,31.525356215000045,0
26,2024-05-03 00:00:00+00:00,2.0,1.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.46070279700007,31.523508321000065,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.457048117000056,31.52212449500007,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.458739122000054,31.524949792000086,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.45918551800008,31.523492092000083,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.46126742800004,31.525217532000056,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45488130800004,31.52999800500004,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.455900374000066,31.529800367000064,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.455976183000075,31.52973974200006,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45572885800004,31.529838177000045,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.45353762500008,31.527498560000083,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.453651437000076,31.527575745000036,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45612219600008,31.529488274000073,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.45461263800007,31.527302406000047,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.453764936000084,31.52802822600006,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45517310200006,31.527670026000067,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45657768800004,31.529772860000037,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45648330200004,31.52739435700005,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.459921879000035,31.527230316000043,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45677425800005,31.52766493200005,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45864758200008,31.527955184000064,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45969197000005,31.52742829400006,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45955760700008,31.527548876000083,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45926072600008,31.527870827000072,0
28,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45786683600005,31.52808797000006,0
26,2024-05-03 00:00:00+00:00,2.0,3.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.444636795000065,31.52061371800005,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.44646694000005,31.521070768000072,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.446281325000086,31.521214831000066,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.44687096700005,31.52128773600009,0
26,2024-05-03 00:00:00+00:00,1.0,3.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.445993789000056,31.522084693000068,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.44748500900005,31.52181799600004,0
26,2024-05-03 00:00:00+00:00,1.0,1.0,Gaza,Gaza City,Southern Remal,Destroyed,1,3,34.446786606000046,31.512397345000068,0
26,2024-05-03 00:00:00+00:00,2.0,3.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.449032930000044,31.522957371000075,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.44985346100009,31.521909707000077,0
26,2024-05-03 00:00:00+00:00,1.0,3.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.44950934700006,31.518569618000072,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.451243143000056,31.52541816200005,0
26,2024-05-03 00:00:00+00:00,1.0,1.0,Gaza,Gaza City,Southern Remal,Destroyed,1,3,34.443064366000044,31.517559599000037,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Southern Remal,Severe Damage,1,2,34.44854641100005,31.513136371000087,0
26,2024-05-03 00:00:00+00:00,1.0,1.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.44908672200006,31.52301783900009,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.45078651400007,31.515722193000045,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.45155370200007,31.52690935000004,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.456991980000055,31.524511051000047,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.45750016200009,31.52490214900007,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.457043454000086,31.526299278000067,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Southern Remal,Destroyed,1,3,34.446893671000055,31.511956173000044,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Ad Darraj,Destroyed,1,3,34.46706252100006,31.511604248000083,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Az Zaitoun,Severe Damage,1,2,34.45852859800004,31.50216905900004,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Old City,Destroyed,1,3,34.45966925200008,31.502538620000053,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Old City,Destroyed,1,3,34.459379186000035,31.502625959000056,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Old City,Destroyed,1,3,34.459819123000045,31.502445678000072,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Old City,Severe Damage,1,2,34.45924395700007,31.502759548000085,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Old City,Severe Damage,1,2,34.46011213500009,31.50254797200006,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Old City,Destroyed,1,3,34.461583519000044,31.502924913000072,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Old City,Destroyed,1,3,34.461500740000076,31.502827423000042,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Old City,Destroyed,1,3,34.46134056000005,31.50279804200005,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Old City,Destroyed,1,3,34.46139726500007,31.503020673000037,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Old City,Destroyed,1,3,34.461363421000044,31.50318671900004,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Old City,Destroyed,1,3,34.462337355000045,31.503648560000045,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Old City,Destroyed,1,3,34.462353644000075,31.503794826000046,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Old City,Severe Damage,1,2,34.45869860000005,31.502741103000062,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Old City,Destroyed,1,3,34.459602035000046,31.502936559000034,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Old City,Destroyed,1,3,34.458964764000086,31.503253145000087,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Old City,Destroyed,1,3,34.458747867000056,31.503319563000048,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Old City,Destroyed,1,3,34.458878698000035,31.503513937000037,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Old City,Destroyed,1,3,34.46494427600004,31.504070743000057,0
1,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Old City,Severe Damage,1,2,34.46448648300009,31.50414388200005,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Old City,Severe Damage,1,2,34.463877521000086,31.504295526000078,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Old City,Severe Damage,1,2,34.463739159000056,31.504403099000058,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Old City,Severe Damage,1,2,34.46400225800005,31.504194790000042,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Old City,Destroyed,1,3,34.46368727500004,31.504684232000045,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Old City,Severe Damage,1,2,34.46377125400005,31.504611038000064,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Old City,Severe Damage,1,2,34.46378726900008,31.50360125700007,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Old City,Severe Damage,1,2,34.460001042000044,31.50287442700005,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Az Zaitoun,Severe Damage,1,2,34.45891104800006,31.50214320100008,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Old City,Destroyed,1,3,34.460300751000034,31.50153406600009,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Old City,Severe Damage,1,2,34.46047029200008,31.501451763000034,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Old City,Severe Damage,1,2,34.46040866900006,31.50171307100004,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Old City,Severe Damage,1,2,34.46019244800004,31.501646356000037,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Az Zaitoun,Severe Damage,1,2,34.45817240800005,31.502347231000044,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Az Zaitoun,Severe Damage,1,2,34.45940134600005,31.501644914000053,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Az Zaitoun,Severe Damage,1,2,34.45958809500007,31.501326617000075,0
5,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Az Zaitoun,Severe Damage,1,2,34.45999167800005,31.50118720200004,0
5,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Az Zaitoun,Severe Damage,1,2,34.46058694900006,31.500838747000046,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Az Zaitoun,Destroyed,1,3,34.46125091400006,31.499804218000065,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Az Zaitoun,Severe Damage,1,2,34.46061637300005,31.49982010900004,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Az Zaitoun,Severe Damage,1,2,34.458871196000075,31.497487092000085,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Az Zaitoun,Severe Damage,1,2,34.45924047400007,31.497734811000043,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Old City,Severe Damage,1,2,34.463479763000066,31.504228712000042,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Az Zaitoun,Severe Damage,1,2,34.46087137200004,31.500033251000048,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Az Zaitoun,Destroyed,1,3,34.460472569000046,31.49968843700009,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Old City,Severe Damage,1,2,34.46198663900009,31.50179125200009,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Old City,Severe Damage,1,2,34.46296085600005,31.50237220200006,0
53,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Old City,Severe Damage,1,2,34.458895452000036,31.503755140000067,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Old City,Severe Damage,1,2,34.46504325300009,31.504209695000043,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Old City,Severe Damage,1,2,34.46514033100004,31.504317291000064,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.44770985400004,31.511312695000072,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.44789145700008,31.511096208000083,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.44797552300008,31.511188159000085,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Ad Darraj,Destroyed,1,3,34.45465702100006,31.511249974000066,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,As Sabra,Destroyed,1,3,34.45354254100005,31.508334837000064,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,As Sabra,Destroyed,1,3,34.44952870000009,31.51144983100005,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,As Sabra,Destroyed,1,3,34.449950812000054,31.51213193800004,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.45013181000007,31.512084094000045,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,As Sabra,Destroyed,1,3,34.45045074900008,31.51214229800007,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,As Sabra,Destroyed,1,3,34.45002815400005,31.509525455000073,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.45010305800008,31.509703198000068,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.45605567800004,31.506591627000034,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.45616695700005,31.50672000600008,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.45591704100008,31.506686838000064,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Ad Darraj,Destroyed,1,3,34.45513135900006,31.51089152800006,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Ad Darraj,Destroyed,1,3,34.45563645900006,31.510615104000067,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,As Sabra,Destroyed,1,3,34.44915765500008,31.51216357700008,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,As Sabra,Destroyed,1,3,34.44883614300005,31.510758588000044,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.451223215000084,31.508827503000077,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Ad Darraj,Severe Damage,1,2,34.45584981400009,31.511686543000053,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Ad Darraj,Severe Damage,1,2,34.45611807500006,31.51153895200008,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Ad Darraj,Destroyed,1,3,34.45596153200006,31.511613176000083,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Ad Darraj,Severe Damage,1,2,34.454552585000044,31.51134095100008,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.45580455700008,31.508731570000066,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,As Sabra,Destroyed,1,3,34.455988716000036,31.50847010700005,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.453227705000074,31.50778403700008,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.45114952800009,31.51012187300006,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.450950574000046,31.50967951100006,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,As Sabra,Destroyed,1,3,34.45102905600004,31.509558432000063,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.45135604900008,31.510186787000066,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.45123962100007,31.510553795000078,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.45024496500008,31.510973668000076,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.44993350900006,31.510995233000074,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.452689270000064,31.511074153000038,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,As Sabra,Destroyed,1,3,34.449822924000046,31.510786753000048,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,As Sabra,Destroyed,1,3,34.449753042000054,31.510831688000053,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.44975009400008,31.510640717000058,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,As Sabra,Destroyed,1,3,34.44845684200004,31.511038372000087,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.45187719900008,31.51187857700006,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,As Sabra,Destroyed,1,3,34.45087492000005,31.509177169000054,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,As Sabra,Destroyed,1,3,34.451325936000046,31.511988990000077,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,As Sabra,Severe Damage,1,2,34.45646356200007,31.506872686000065,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Ad Darraj,Destroyed,1,3,34.46142931700007,31.508308335000038,0
